created_at,field1,field2
2015-09-04 00:00:00,5.47,0.73
2015-09-05 00:00:00,13.49,0.78
2015-09-06 00:00:00,3.87,0.73
2015-09-07 00:00:00,0.52,0.7
2015-09-10 00:00:00,2.2,0.69
2015-09-11 00:00:00,1.66,0.68
2015-09-13 00:00:00,4.89,0.7
2015-09-15 00:00:00,2.24,0.68
2015-09-16 00:00:00,4.83,0.68
2015-09-17 00:00:00,6.55,0.72
2015-09-18 00:00:00,0.95,0.68
2015-09-19 00:00:00,4.4,0.7
2015-09-20 00:00:00,9.07,0.7
2015-09-21 00:00:00,20.95,0.82
2015-09-22 00:00:00,4.48,0.73
2015-09-23 00:00:00,9.24,0.77
2015-09-24 00:00:00,5.03,0.74
2015-09-25 00:00:00,3.43,0.73
2015-09-27 00:00:00,6.89,0.77
2015-09-28 00:00:00,16.52,0.77
2015-09-29 00:00:00,7.94,0.8
2015-09-30 00:00:00,1.3,0.74
2015-10-30 00:00:00,4.0,0.75
2015-10-01 00:00:00,0.52,0.73
2015-10-02 00:00:00,3.79,0.74
2015-10-03 00:00:00,3.91,0.74
2015-10-04 00:00:00,4.74,0.75
2015-10-05 00:00:00,0.19,0.72
2015-10-08 00:00:00,1.59,0.7
2015-10-09 00:00:00,1.64,0.7
2015-10-10 00:00:00,0.76,0.69
2015-10-13 00:00:00,3.15,0.68
2015-10-14 00:00:00,16.69,0.78
2015-10-15 00:00:00,2.74,0.73
2015-10-16 00:00:00,21.74,0.8
2015-10-17 00:00:00,12.22,0.81
2015-10-18 00:00:00,55.91,0.93
2015-10-19 00:00:00,14.26,0.84
2015-10-20 00:00:00,6.99,0.82
2015-10-21 00:00:00,2.9,0.8
2015-10-22 00:00:00,0.6,0.77
2015-10-23 00:00:00,4.15,0.77
2015-10-24 00:00:00,3.45,0.77
2015-10-25 00:00:00,1.7,0.77
2015-10-26 00:00:00,2.57,0.76
2015-10-27 00:00:00,5.83,0.78
2015-10-28 00:00:00,2.63,0.77
2015-10-29 00:00:00,3.38,0.76
2015-11-01 00:00:00,0.92,0.73
2015-11-03 00:00:00,0.76,0.73
2015-11-04 00:00:00,2.98,0.73
2015-11-05 00:00:00,3.43,0.74
2015-11-08 00:00:00,0.53,0.71
2015-11-09 00:00:00,2.49,0.72
2015-11-10 00:00:00,1.04,0.71
2015-11-11 00:00:00,2.01,0.73
2015-11-12 00:00:00,2.59,0.72
2015-11-13 00:00:00,9.75,0.77
2015-11-14 00:00:00,1.58,0.73
2015-11-15 00:00:00,1.08,0.73
2015-11-16 00:00:00,0.32,0.71
2015-11-17 00:00:00,0.96,0.71
2015-11-18 00:00:00,3.06,0.72
2015-11-19 00:00:00,21.48,0.8
2015-11-20 00:00:00,16.87,0.84
2015-11-21 00:00:00,16.26,0.84
2015-11-22 00:00:00,2.4,0.78
2015-11-27 00:00:00,0.3,0.72
2015-11-28 00:00:00,0.34,0.71
2015-12-07 00:00:00,3.13,0.71
2015-12-15 00:00:00,0.17,0.65
2015-12-16 00:00:00,0.58,0.64
2015-12-17 00:00:00,1.58,0.64
2015-12-29 00:00:00,0.51,0.59
2016-01-01 00:00:00,2.56,0.61
2016-02-19 00:00:00,0.16,0.47
2016-02-22 00:00:00,0.12,0.45
2016-02-27 00:00:00,0.75,0.43
2016-02-29 00:00:00,0.24,0.42
2016-03-01 00:00:00,0.05,0.39
2016-03-04 00:00:00,4.36,0.48
2016-03-05 00:00:00,0.22,0.49
2016-03-12 00:00:00,0.83,0.42
2016-03-15 00:00:00,0.53,0.39
2016-03-16 00:00:00,1.22,0.41
2016-03-19 00:00:00,0.71,0.38
2016-03-20 00:00:00,1.44,0.4
2016-03-21 00:00:00,0.31,0.4
2016-03-29 00:00:00,0.69,0.33
2016-03-30 00:00:00,1.15,0.34
2016-04-03 00:00:00,0.27,0.33
2016-04-17 00:00:00,7.84,0.32
2016-04-18 00:00:00,15.43,0.65
2016-04-19 00:00:00,0.86,0.57
2016-04-20 00:00:00,1.3,0.56
2016-04-23 00:00:00,1.25,0.53
2016-04-24 00:00:00,1.09,0.53
2016-04-25 00:00:00,0.43,0.52
2016-04-29 00:00:00,0.9,0.52
2016-05-31 00:00:00,0.31,0.47
2016-05-01 00:00:00,0.13,0.45
2016-05-02 00:00:00,2.3,0.45
2016-05-03 00:00:00,6.37,0.59
2016-05-05 00:00:00,0.32,0.52
2016-05-06 00:00:00,2.49,0.52
2016-05-07 00:00:00,4.5,0.58
2016-05-09 00:00:00,0.24,0.52
2016-05-14 00:00:00,2.01,0.44
2016-05-15 00:00:00,3.76,0.48
2016-05-16 00:00:00,6.12,0.55
2016-05-18 00:00:00,5.73,0.59
2016-05-19 00:00:00,1.41,0.57
2016-05-22 00:00:00,0.14,0.51
2016-05-24 00:00:00,1.82,0.47
2016-05-25 00:00:00,7.73,0.58
2016-05-26 00:00:00,3.7,0.55
2016-05-27 00:00:00,5.06,0.6
2016-05-28 00:00:00,2.42,0.57
2016-05-29 00:00:00,8.87,0.58
2016-07-01 00:00:00,3.91,0.61
2016-06-01 00:00:00,7.07,0.6
2016-06-02 00:00:00,7.96,0.65
2016-06-04 00:00:00,2.95,0.59
2016-06-05 00:00:00,2.14,0.59
2016-06-06 00:00:00,1.33,0.58
2016-06-07 00:00:00,2.53,0.58
2016-06-09 00:00:00,1.69,0.58
2016-06-10 00:00:00,5.68,0.62
2016-06-11 00:00:00,8.23,0.62
2016-06-12 00:00:00,3.96,0.62
2016-06-13 00:00:00,2.74,0.58
2016-06-14 00:00:00,11.67,0.67
2016-06-15 00:00:00,3.15,0.62
2016-06-16 00:00:00,8.37,0.63
2016-06-17 00:00:00,6.25,0.67
2016-06-18 00:00:00,6.83,0.62
2016-06-22 00:00:00,2.6,0.6
2016-06-23 00:00:00,3.74,0.61
2016-06-24 00:00:00,5.78,0.63
2016-06-25 00:00:00,10.96,0.65
2016-06-27 00:00:00,0.52,0.62
2016-07-30 00:00:00,2.04,0.59
2016-07-31 00:00:00,1.89,0.6
2016-07-02 00:00:00,1.36,0.57
2016-07-03 00:00:00,0.86,0.58
2016-07-04 00:00:00,1.71,0.57
2016-07-05 00:00:00,6.37,0.62
2016-07-06 00:00:00,18.69,0.68
2016-07-07 00:00:00,7.23,0.71
2016-07-09 00:00:00,4.48,0.62
2016-07-10 00:00:00,19.47,0.73
2016-07-12 00:00:00,2.43,0.66
2016-07-13 00:00:00,4.57,0.67
2016-07-14 00:00:00,0.93,0.64
2016-07-15 00:00:00,5.52,0.68
2016-07-16 00:00:00,1.42,0.62
2016-07-17 00:00:00,6.26,0.65
2016-07-18 00:00:00,4.81,0.66
2016-07-19 00:00:00,2.36,0.65
2016-07-20 00:00:00,5.29,0.64
2016-07-21 00:00:00,7.01,0.68
2016-07-22 00:00:00,10.4,0.73
2016-07-23 00:00:00,5.88,0.67
2016-07-24 00:00:00,8.94,0.73
2016-07-25 00:00:00,1.46,0.66
2016-07-28 00:00:00,4.51,0.69
2016-07-29 00:00:00,0.38,0.64
2016-08-04 00:00:00,5.03,0.63
2016-08-05 00:00:00,10.66,0.7
2016-08-06 00:00:00,15.8,0.77
2016-08-08 00:00:00,1.94,0.68
2016-08-09 00:00:00,2.81,0.68
2016-08-10 00:00:00,1.92,0.67
2016-08-12 00:00:00,8.64,0.66
2016-08-13 00:00:00,7.66,0.72
2016-08-14 00:00:00,11.06,0.71
2016-08-15 00:00:00,6.55,0.73
2016-08-16 00:00:00,2.91,0.69
2016-08-17 00:00:00,12.75,0.76
2016-08-18 00:00:00,1.3,0.69
2016-08-19 00:00:00,1.03,0.68
2016-08-21 00:00:00,4.86,0.67
2016-08-22 00:00:00,5.62,0.7
2016-08-23 00:00:00,4.3,0.7
2016-08-24 00:00:00,0.45,0.66
2016-08-26 00:00:00,0.26,0.63
2016-08-28 00:00:00,1.04,0.63
2016-08-29 00:00:00,9.74,0.68
2016-08-30 00:00:00,8.76,0.71
2016-08-31 00:00:00,15.6,0.74
2016-08-01 00:00:00,26.71,0.84
2016-09-03 00:00:00,8.28,0.77
2016-09-04 00:00:00,6.87,0.75
2016-09-06 00:00:00,1.74,0.7
2016-09-07 00:00:00,1.93,0.7
2016-09-08 00:00:00,14.1,0.76
2016-09-09 00:00:00,4.36,0.74
2016-09-11 00:00:00,0.75,0.68
2016-09-12 00:00:00,0.17,0.67
2016-09-13 00:00:00,2.46,0.68
2016-09-14 00:00:00,12.03,0.72
2016-09-15 00:00:00,21.65,0.84
2016-09-16 00:00:00,7.07,0.75
2016-09-17 00:00:00,11.72,0.8
2016-09-18 00:00:00,4.17,0.74
2016-09-19 00:00:00,10.51,0.78
2016-09-20 00:00:00,2.94,0.75
2016-09-22 00:00:00,5.12,0.73
2016-09-23 00:00:00,4.34,0.75
2016-09-24 00:00:00,6.09,0.74
2016-09-25 00:00:00,12.84,0.79
2016-09-26 00:00:00,2.51,0.75
2016-09-27 00:00:00,1.05,0.73
2016-09-28 00:00:00,1.86,0.73
2016-09-29 00:00:00,1.76,0.73
2016-09-30 00:00:00,1.01,0.71
2016-10-01 00:00:00,3.37,0.72
2016-09-01 00:00:00,1.9,0.72
2016-10-04 00:00:00,2.02,0.7
2016-10-06 00:00:00,1.1,0.68
2016-10-07 00:00:00,1.76,0.68
2016-10-08 00:00:00,14.24,0.71
2016-10-09 00:00:00,4.25,0.73
2016-10-10 00:00:00,4.23,0.72
2016-10-11 00:00:00,3.76,0.71
2016-10-12 00:00:00,1.68,0.71
2016-10-13 00:00:00,1.19,0.69
2016-10-14 00:00:00,0.37,0.68
2016-10-15 00:00:00,2.61,0.68
2016-10-16 00:00:00,1.87,0.7
2016-10-18 00:00:00,2.39,0.69
2016-10-19 00:00:00,2.52,0.7
2016-10-20 00:00:00,2.8,0.7
2016-10-21 00:00:00,9.11,0.72
2016-10-22 00:00:00,9.15,0.76
2016-10-23 00:00:00,2.48,0.7
2016-10-25 00:00:00,0.47,0.68
2016-10-26 00:00:00,0.64,0.67
2016-10-29 00:00:00,0.59,0.65
2016-10-30 00:00:00,0.22,0.64
2016-11-02 00:00:00,1.15,0.62
2016-11-03 00:00:00,4.61,0.66
2016-11-04 00:00:00,1.1,0.65
2016-11-05 00:00:00,0.76,0.63
2016-11-06 00:00:00,2.54,0.63
2016-11-07 00:00:00,5.85,0.67
2016-11-08 00:00:00,1.65,0.65
2016-11-12 00:00:00,0.3,0.61
2016-11-18 00:00:00,0.68,0.59
2016-11-19 00:00:00,0.56,0.59
2016-11-26 00:00:00,0.3,0.57
2016-11-27 00:00:00,0.44,0.57
2016-12-04 00:00:00,1.24,0.56
2016-12-13 00:00:00,0.55,0.56
2016-12-20 00:00:00,0.81,0.54
2016-12-21 00:00:00,0.31,0.54
2016-12-23 00:00:00,0.56,0.53
2016-12-30 00:00:00,0.2,0.51
2017-01-08 00:00:00,0.39,0.48
2017-01-10 00:00:00,0.13,0.47
2017-01-15 00:00:00,0.97,0.45
2017-01-21 00:00:00,0.64,0.43
2017-01-22 00:00:00,1.04,0.46
2017-02-14 00:00:00,0.58,0.36
2017-02-16 00:00:00,0.16,0.35
2017-02-21 00:00:00,0.42,0.34
2017-02-25 00:00:00,0.09,0.33
2017-02-26 00:00:00,0.1,0.33
2017-03-03 00:00:00,0.12,0.3
2017-03-02 00:00:00,0.14,0.3
2017-03-04 00:00:00,0.05,0.29
2017-03-08 00:00:00,0.16,0.28
2017-03-09 00:00:00,1.74,0.29
2017-03-10 00:00:00,6.79,0.46
2017-03-13 00:00:00,0.84,0.5
2017-03-14 00:00:00,0.18,0.48
2017-03-16 00:00:00,0.17,0.43
2017-03-26 00:00:00,0.27,0.3
2017-03-27 00:00:00,0.26,0.3
2017-04-09 00:00:00,2.78,0.28
2017-04-10 00:00:00,3.51,0.45
2017-04-12 00:00:00,0.1,0.4
2017-04-17 00:00:00,2.04,0.34
2017-04-18 00:00:00,1.65,0.41
2017-04-19 00:00:00,0.45,0.4
2017-04-20 00:00:00,0.66,0.39
2017-04-22 00:00:00,1.17,0.37
2017-04-23 00:00:00,2.03,0.4
2017-04-24 00:00:00,0.55,0.44
2017-04-26 00:00:00,1.75,0.39
2017-04-27 00:00:00,1.39,0.43
2017-04-28 00:00:00,0.96,0.41
2017-04-29 00:00:00,2.0,0.4
2017-05-29 00:00:00,8.14,0.54
2017-05-31 00:00:00,4.34,0.59
2017-05-01 00:00:00,8.43,0.59
2017-05-02 00:00:00,22.02,0.72
2017-05-03 00:00:00,3.27,0.62
2017-05-06 00:00:00,6.81,0.59
2017-05-07 00:00:00,17.04,0.7
2017-05-08 00:00:00,15.08,0.72
2017-05-09 00:00:00,6.99,0.67
2017-05-10 00:00:00,6.43,0.69
2017-05-11 00:00:00,13.49,0.73
2017-05-13 00:00:00,2.18,0.62
2017-05-14 00:00:00,1.43,0.62
2017-05-15 00:00:00,1.29,0.6
2017-05-16 00:00:00,8.69,0.64
2017-05-17 00:00:00,5.42,0.66
2017-05-18 00:00:00,12.04,0.71
2017-05-19 00:00:00,1.14,0.65
2017-05-21 00:00:00,0.95,0.6
2017-05-22 00:00:00,5.01,0.62
2017-05-23 00:00:00,7.38,0.66
2017-05-24 00:00:00,28.27,0.8
2017-05-25 00:00:00,1.55,0.69
2017-05-26 00:00:00,2.95,0.68
2017-05-27 00:00:00,1.19,0.66
2017-05-28 00:00:00,5.34,0.68
2017-06-30 00:00:00,3.91,0.68
2017-07-01 00:00:00,2.58,0.66
2017-06-02 00:00:00,5.07,0.69
2017-06-03 00:00:00,1.95,0.66
2017-06-04 00:00:00,2.11,0.66
2017-06-05 00:00:00,4.89,0.66
2017-06-06 00:00:00,4.88,0.68
2017-06-07 00:00:00,7.04,0.7
2017-06-08 00:00:00,2.38,0.67
2017-06-10 00:00:00,7.11,0.72
2017-06-11 00:00:00,7.18,0.7
2017-06-12 00:00:00,23.77,0.81
2017-06-13 00:00:00,24.93,0.8
2017-06-14 00:00:00,15.1,0.83
2017-06-15 00:00:00,3.41,0.75
2017-06-16 00:00:00,12.5,0.79
2017-06-17 00:00:00,19.12,0.83
2017-06-18 00:00:00,14.67,0.84
2017-06-19 00:00:00,8.35,0.79
2017-06-22 00:00:00,1.37,0.75
2017-06-24 00:00:00,3.61,0.74
2017-06-25 00:00:00,11.07,0.77
2017-06-26 00:00:00,4.24,0.77
2017-06-28 00:00:00,3.97,0.77
2017-07-30 00:00:00,13.03,0.81
2017-07-31 00:00:00,0.95,0.75
2017-07-01 00:00:00,3.92,0.75
2017-07-02 00:00:00,8.53,0.78
2017-07-03 00:00:00,2.87,0.76
2017-07-05 00:00:00,5.78,0.77
2017-07-08 00:00:00,6.88,0.75
2017-07-10 00:00:00,5.21,0.75
2017-07-11 00:00:00,2.27,0.74
2017-07-13 00:00:00,8.12,0.79
2017-07-14 00:00:00,3.89,0.77
2017-07-15 00:00:00,6.33,0.78
2017-07-19 00:00:00,5.49,0.77
2017-07-21 00:00:00,0.41,0.73
2017-07-22 00:00:00,0.36,0.71
2017-07-23 00:00:00,0.65,0.71
2017-07-24 00:00:00,1.1,0.7
2017-07-25 00:00:00,3.11,0.71
2017-07-27 00:00:00,7.52,0.74
2017-07-28 00:00:00,8.65,0.75
2017-08-01 00:00:00,21.51,0.81
2017-08-02 00:00:00,3.85,0.77
2017-08-03 00:00:00,0.76,0.74
2017-08-05 00:00:00,0.97,0.73
2017-08-08 00:00:00,2.46,0.73
2017-08-09 00:00:00,5.11,0.73
2017-08-10 00:00:00,15.68,0.8
2017-08-12 00:00:00,1.47,0.73
2017-08-13 00:00:00,12.62,0.76
2017-08-14 00:00:00,10.43,0.8
2017-08-17 00:00:00,3.39,0.74
2017-08-18 00:00:00,0.08,0.71
2017-08-19 00:00:00,0.14,0.7
2017-08-20 00:00:00,20.25,0.73
2017-08-21 00:00:00,6.98,0.78
2017-08-22 00:00:00,2.29,0.73
2017-08-23 00:00:00,10.77,0.76
2017-08-24 00:00:00,17.51,0.83
2017-08-26 00:00:00,1.52,0.76
2017-08-27 00:00:00,0.35,0.74
2017-08-28 00:00:00,0.24,0.73
2017-08-31 00:00:00,15.53,0.8
2017-09-02 00:00:00,2.31,0.77
2017-09-03 00:00:00,5.02,0.76
2017-09-05 00:00:00,1.97,0.74
2017-09-06 00:00:00,1.23,0.73
2017-09-07 00:00:00,1.74,0.73
2017-09-08 00:00:00,10.7,0.77
2017-09-09 00:00:00,9.66,0.79
2017-09-10 00:00:00,7.57,0.78
2017-09-11 00:00:00,6.63,0.79
2017-09-12 00:00:00,7.73,0.78
2017-09-13 00:00:00,6.13,0.8
2017-09-14 00:00:00,5.79,0.77
2017-09-15 00:00:00,6.69,0.79
2017-09-16 00:00:00,0.41,0.76
2017-09-17 00:00:00,0.32,0.75
2017-09-18 00:00:00,1.17,0.74
2017-09-19 00:00:00,8.1,0.78
2017-09-21 00:00:00,5.07,0.76
2017-09-22 00:00:00,20.59,0.82
2017-09-23 00:00:00,33.75,0.88
2017-09-24 00:00:00,11.35,0.82
2017-09-25 00:00:00,8.35,0.84
2017-09-26 00:00:00,15.45,0.84
2017-09-27 00:00:00,10.36,0.84
2017-09-28 00:00:00,4.71,0.8
2017-09-29 00:00:00,4.39,0.81
2017-09-30 00:00:00,10.27,0.82
2017-10-01 00:00:00,5.44,0.82
2017-10-01 00:00:00,5.7,0.81
2017-10-02 00:00:00,19.43,0.86
2017-10-03 00:00:00,13.94,0.88
2017-10-04 00:00:00,5.46,0.83
2017-10-05 00:00:00,11.72,0.85
2017-10-07 00:00:00,4.5,0.83
2017-10-08 00:00:00,3.8,0.83
2017-10-09 00:00:00,6.27,0.83
2017-10-10 00:00:00,13.72,0.88
2017-10-11 00:00:00,5.97,0.84
2017-10-12 00:00:00,4.99,0.84
2017-10-16 00:00:00,0.26,0.8
2017-10-18 00:00:00,0.11,0.79
2017-10-19 00:00:00,0.56,0.79
2017-10-20 00:00:00,3.59,0.8
2017-10-21 00:00:00,1.63,0.8
2017-10-22 00:00:00,2.56,0.8
2017-10-23 00:00:00,0.54,0.8
2017-10-24 00:00:00,7.01,0.82
2017-10-26 00:00:00,0.66,0.79
2017-10-27 00:00:00,1.53,0.79
2017-10-28 00:00:00,3.57,0.8
2017-10-29 00:00:00,0.62,0.79
2017-10-30 00:00:00,1.53,0.78
2017-10-31 00:00:00,1.6,0.79
2017-11-05 00:00:00,0.39,0.76
2017-11-06 00:00:00,0.75,0.76
2017-11-13 00:00:00,0.54,0.72
2017-11-14 00:00:00,0.94,0.73
2017-11-15 00:00:00,0.68,0.72
2017-11-16 00:00:00,1.62,0.73
2017-11-17 00:00:00,1.21,0.72
2017-11-18 00:00:00,3.22,0.73
2017-11-19 00:00:00,1.57,0.72
2017-11-20 00:00:00,0.4,0.71
2017-11-22 00:00:00,0.66,0.7
2017-12-07 00:00:00,2.82,0.64
2017-12-08 00:00:00,4.34,0.67
2017-12-09 00:00:00,1.97,0.66
2018-01-02 00:00:00,0.94,0.58
2018-01-03 00:00:00,0.65,0.59
2018-01-23 00:00:00,1.39,0.54
2018-01-24 00:00:00,2.56,0.56
2018-01-25 00:00:00,1.44,0.56
2018-01-29 00:00:00,0.61,0.53
2018-01-30 00:00:00,1.06,0.53
2018-01-31 00:00:00,0.67,0.53
2018-02-04 00:00:00,0.1,0.52
2018-02-05 00:00:00,0.56,0.52
2018-02-06 00:00:00,1.14,0.52
2018-02-16 00:00:00,0.36,0.45
2018-02-22 00:00:00,0.28,0.42
2018-02-23 00:00:00,0.51,0.41
2018-02-24 00:00:00,0.28,0.41
2018-02-27 00:00:00,0.37,0.41
2018-03-01 00:00:00,6.06,0.54
2018-03-12 00:00:00,0.7,0.34
2018-03-21 00:00:00,0.14,0.32
2018-03-22 00:00:00,0.96,0.32
2018-03-23 00:00:00,0.46,0.34
2018-03-29 00:00:00,0.95,0.34
2018-04-30 00:00:00,8.55,0.4
2018-04-01 00:00:00,13.16,0.56
2018-04-02 00:00:00,11.13,0.66
2018-04-04 00:00:00,10.25,0.62
2018-04-05 00:00:00,2.24,0.61
2018-04-06 00:00:00,0.54,0.58
2018-04-09 00:00:00,9.3,0.58
2018-04-10 00:00:00,13.58,0.71
2018-04-12 00:00:00,16.64,0.71
2018-04-19 00:00:00,0.41,0.55
2018-04-21 00:00:00,11.85,0.63
2018-04-22 00:00:00,3.79,0.62
2018-04-25 00:00:00,11.75,0.61
2018-04-26 00:00:00,24.48,0.79
2018-04-27 00:00:00,0.73,0.65
2018-04-28 00:00:00,1.47,0.62
2018-04-29 00:00:00,4.14,0.62
2018-05-29 00:00:00,4.4,0.65
2018-05-30 00:00:00,15.36,0.71
2018-05-04 00:00:00,4.01,0.6
2018-05-05 00:00:00,2.63,0.62
2018-05-06 00:00:00,1.26,0.59
2018-05-07 00:00:00,12.64,0.65
2018-05-08 00:00:00,9.9,0.72
2018-05-09 00:00:00,14.6,0.72
2018-05-10 00:00:00,16.0,0.77
2018-05-11 00:00:00,8.19,0.73
2018-05-12 00:00:00,9.96,0.73
2018-05-13 00:00:00,18.1,0.76
2018-05-14 00:00:00,5.97,0.74
2018-05-15 00:00:00,3.26,0.7
2018-05-17 00:00:00,11.49,0.7
2018-05-18 00:00:00,5.55,0.73
2018-05-19 00:00:00,5.03,0.7
2018-05-20 00:00:00,5.79,0.72
2018-05-21 00:00:00,15.18,0.77
2018-05-22 00:00:00,10.07,0.77
2018-05-23 00:00:00,12.96,0.77
2018-05-24 00:00:00,23.36,0.84
2018-05-25 00:00:00,4.86,0.77
2018-05-26 00:00:00,3.32,0.74
2018-05-27 00:00:00,14.4,0.77
2018-05-28 00:00:00,8.62,0.78
2018-06-30 00:00:00,12.71,0.8
2018-07-01 00:00:00,15.48,0.81
2018-06-01 00:00:00,4.56,0.79
2018-06-02 00:00:00,1.26,0.75
2018-06-03 00:00:00,14.02,0.78
2018-06-04 00:00:00,24.85,0.87
2018-06-05 00:00:00,9.99,0.82
2018-06-06 00:00:00,15.33,0.84
2018-06-07 00:00:00,7.79,0.81
2018-06-09 00:00:00,14.93,0.8
2018-06-10 00:00:00,8.64,0.82
2018-06-11 00:00:00,6.48,0.81
2018-06-12 00:00:00,4.33,0.8
2018-06-13 00:00:00,3.82,0.79
2018-06-14 00:00:00,6.27,0.8
2018-06-15 00:00:00,4.22,0.8
2018-06-16 00:00:00,0.2,0.77
2018-06-20 00:00:00,7.81,0.81
2018-06-21 00:00:00,3.81,0.79
2018-06-22 00:00:00,7.03,0.81
2018-06-23 00:00:00,10.71,0.81
2018-06-24 00:00:00,11.53,0.84
2018-06-25 00:00:00,5.28,0.81
2018-06-26 00:00:00,11.51,0.83
2018-06-28 00:00:00,11.67,0.81
2018-07-30 00:00:00,1.34,0.79
2018-07-03 00:00:00,5.05,0.78
2018-07-05 00:00:00,0.18,0.75
2018-07-06 00:00:00,5.75,0.77
2018-07-07 00:00:00,5.41,0.77
2018-07-08 00:00:00,3.37,0.77
2018-07-09 00:00:00,1.88,0.75
2018-07-10 00:00:00,6.69,0.78
2018-07-11 00:00:00,0.27,0.74
2018-07-13 00:00:00,0.81,0.73
2018-07-15 00:00:00,0.29,0.73
2018-07-19 00:00:00,1.52,0.71
2018-07-20 00:00:00,0.94,0.7
2018-07-21 00:00:00,1.46,0.7
2018-07-22 00:00:00,1.32,0.7
2018-07-23 00:00:00,1.4,0.7
2018-07-24 00:00:00,10.71,0.73
2018-07-25 00:00:00,13.31,0.78
2018-07-26 00:00:00,11.31,0.8
2018-07-27 00:00:00,6.1,0.77
2018-07-28 00:00:00,11.87,0.79
2018-08-01 00:00:00,17.71,0.82
2018-08-02 00:00:00,15.13,0.84
2018-08-03 00:00:00,13.22,0.81
2018-08-04 00:00:00,12.23,0.84
2018-08-05 00:00:00,12.0,0.81
2018-08-06 00:00:00,2.89,0.8
2018-08-07 00:00:00,9.2,0.8
2018-08-08 00:00:00,3.73,0.79
2018-08-09 00:00:00,3.4,0.78
2018-08-10 00:00:00,1.32,0.77
2018-08-11 00:00:00,1.03,0.75
2018-08-12 00:00:00,12.13,0.79
2018-08-13 00:00:00,35.72,0.87
2018-08-15 00:00:00,0.92,0.78
2018-08-17 00:00:00,8.54,0.79
2018-08-18 00:00:00,10.56,0.8
2018-08-19 00:00:00,30.95,0.87
2018-08-20 00:00:00,24.35,0.88
2018-08-21 00:00:00,9.73,0.84
2018-08-22 00:00:00,7.1,0.83
2018-08-23 00:00:00,11.96,0.83
2018-08-24 00:00:00,13.47,0.85
2018-08-25 00:00:00,13.52,0.87
2018-08-26 00:00:00,14.05,0.87
2018-08-27 00:00:00,4.16,0.83
2018-08-28 00:00:00,10.89,0.84
2018-08-29 00:00:00,13.91,0.85
2018-08-30 00:00:00,6.06,0.85
2018-08-31 00:00:00,9.78,0.84
2018-09-02 00:00:00,6.18,0.86
2018-09-03 00:00:00,18.78,0.88
2018-09-04 00:00:00,5.96,0.87
2018-09-05 00:00:00,8.63,0.86
2018-09-06 00:00:00,11.05,0.87
2018-09-07 00:00:00,18.34,0.91
2018-09-09 00:00:00,15.35,0.88
2018-09-10 00:00:00,26.74,0.93
2018-09-11 00:00:00,4.58,0.88
2018-09-13 00:00:00,7.05,0.87
2018-09-15 00:00:00,8.76,0.88
2018-09-16 00:00:00,13.58,0.89
2018-09-17 00:00:00,6.71,0.88
2018-09-18 00:00:00,1.79,0.88
2018-09-19 00:00:00,1.63,0.86
2018-09-20 00:00:00,1.73,0.86
2018-09-21 00:00:00,11.17,0.88
2018-09-22 00:00:00,3.22,0.87
2018-09-23 00:00:00,5.69,0.87
2018-09-24 00:00:00,12.85,0.89
2018-09-26 00:00:00,7.43,0.88
2018-09-27 00:00:00,21.39,0.92
2018-09-28 00:00:00,6.43,0.89
2018-09-29 00:00:00,3.36,0.88
2018-09-30 00:00:00,11.33,0.89
2018-10-01 00:00:00,6.65,0.88
2018-10-01 00:00:00,1.45,0.88
2018-10-02 00:00:00,3.47,0.88
2018-10-03 00:00:00,3.76,0.88
2018-10-04 00:00:00,7.7,0.88
2018-10-06 00:00:00,14.2,0.91
2018-10-07 00:00:00,22.29,0.93
2018-10-08 00:00:00,29.98,0.93
2018-10-09 00:00:00,29.25,0.95
2018-10-10 00:00:00,12.55,0.92
2018-10-11 00:00:00,3.58,0.91
2018-10-12 00:00:00,5.29,0.91
2018-10-13 00:00:00,7.05,0.91
2018-10-14 00:00:00,9.55,0.91
2018-10-15 00:00:00,13.32,0.93
2018-10-16 00:00:00,12.61,0.92
2018-10-17 00:00:00,11.35,0.93
2018-10-18 00:00:00,17.58,0.94
2018-10-19 00:00:00,10.44,0.93
2018-10-20 00:00:00,3.17,0.92
2018-10-21 00:00:00,1.34,0.91
2018-10-22 00:00:00,0.77,0.91
2018-10-24 00:00:00,0.33,0.9
2018-10-26 00:00:00,0.1,0.89
2018-10-27 00:00:00,1.4,0.89
2018-10-28 00:00:00,7.84,0.91
2018-10-29 00:00:00,0.27,0.89
2018-10-30 00:00:00,0.23,0.88
2018-10-31 00:00:00,0.06,0.88
2018-11-01 00:00:00,0.45,0.88
2018-11-02 00:00:00,8.02,0.88
2018-11-03 00:00:00,7.96,0.9
2018-11-04 00:00:00,27.63,0.95
2018-11-05 00:00:00,2.03,0.9
2018-11-06 00:00:00,10.16,0.91
2018-11-07 00:00:00,11.22,0.92
2018-11-08 00:00:00,0.22,0.89
2018-11-09 00:00:00,0.09,0.89
2018-11-15 00:00:00,0.14,0.86
2018-11-16 00:00:00,0.1,0.85
2018-11-20 00:00:00,0.45,0.84
2018-11-21 00:00:00,1.39,0.84
2018-11-22 00:00:00,0.24,0.84
2018-11-28 00:00:00,0.23,0.81
2018-11-29 00:00:00,0.94,0.81
2018-11-30 00:00:00,3.61,0.82
2018-12-31 00:00:00,2.47,0.83
2018-12-02 00:00:00,3.51,0.82
2018-12-03 00:00:00,1.66,0.82
